"device_id","type","bucket_step_minutes","timestamp","wind_lull","wind_avg","wind_gust","wind_dir","wind_interval","pressure","temperature","humidity","lux","uv","solar_radiation","precip","precip_type","strike_distance","strike_count","battery","report_interval","local_daily_precip","precip_final","local_daily_precip_final","precip_analysis_type"
246921,obs_st,1,1711024680,0.34,1.55,2.67,305,3,1019.5,-0.3,44,8345,0.28,70,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711024740,0.05,1.53,3.04,288,3,1019.5,-0.2,44,9409,0.32,79,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711024800,0.08,1.26,2.54,325,3,1019.5,-0.2,43,9063,0.31,75,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711024860,0.83,1.96,2.89,342,3,1019.5,-0.2,43,9853,0.33,82,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711024920,0.04,1.68,3.86,344,3,1019.5,-0.2,44,12159,0.41,102,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711024980,1.04,2.77,4.07,351,3,1019.5,-0.2,43,13389,0.45,111,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025040,0.82,1.94,4.29,322,3,1019.5,-0.2,44,11366,0.38,95,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025100,1.28,2.13,2.98,344,3,1019.5,-0.2,43,7010,0.24,58,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025160,0.01,0.95,2.32,314,3,1019.5,-0.2,44,4279,0.14,35,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025220,0.56,2.16,3.37,346,3,1019.6,-0.2,44,5632,0.19,47,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025280,0.58,1.96,4,301,3,1019.5,-0.2,43,10185,0.34,85,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025340,0.24,1.84,3.19,275,3,1019.6,-0.2,43,10180,0.34,85,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025400,0.15,1.79,3.11,315,3,1019.7,-0.2,43,7382,0.25,62,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025460,1.58,2.8,4.29,332,3,1019.6,-0.2,43,4742,0.16,40,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025520,0.85,2.24,4.03,345,3,1019.6,-0.2,43,6513,0.22,54,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025580,0.67,2.05,3.91,325,3,1019.6,-0.2,43,10375,0.35,87,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025640,0.55,1.6,2.8,343,3,1019.5,-0.2,43,12660,0.43,105,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025700,0.08,1.14,2.84,319,3,1019.5,-0.2,43,11983,0.41,100,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711025760,0.15,2.01,3.29,344,3,1019.6,-0.2,43,10244,0.35,86,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025820,0.05,1.34,2.9,272,3,1019.5,-0.2,42,8279,0.28,69,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025880,0.07,1.86,3.16,346,3,1019.6,-0.2,43,10978,0.37,92,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711025940,0.46,1.94,3.87,309,3,1019.6,-0.2,43,15084,0.51,125,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711026000,0.01,0.97,2.51,256,3,1019.6,-0.2,43,16029,0.54,133,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711026060,0.2,1.21,1.99,313,3,1019.6,-0.1,43,11856,0.4,99,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711026120,0.21,1.36,3.02,337,3,1019.5,-0.1,43,8963,0.3,75,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711026180,0.33,1.57,2.95,252,3,1019.5,-0.1,42,6890,0.23,57,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026240,0.24,1.44,2.77,329,3,1019.6,-0.1,42,5829,0.2,49,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026300,0.06,0.99,2.24,312,3,1019.6,-0.1,43,4576,0.15,38,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026360,1.01,1.8,3.22,331,3,1019.5,-0.1,43,5357,0.18,45,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026420,0.78,2.86,5.77,356,3,1019.6,-0,42,10720,0.36,89,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026480,0.71,1.78,2.69,330,3,1019.6,-0,42,20324,0.69,170,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026540,0.73,2.48,4.11,348,3,1019.6,-0,42,12698,0.43,106,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711026600,0.24,2.15,3.35,341,3,1019.7,0,42,5178,0.18,43,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026660,1.34,2.52,3.53,347,3,1019.6,0,42,5116,0.17,42,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026720,0.32,2.15,4.03,342,3,1019.5,0.1,42,11378,0.38,95,0,0,0,0,2.62,1,0,0,0,0,
246921,obs_st,1,1711026780,0.53,2.12,3.76,342,3,1019.6,0.1,42,20865,0.71,174,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711026840,0.45,1.72,3.09,324,3,1019.6,0.1,42,25077,0.85,209,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711026900,0.4,1.17,2.3,319,3,1019.6,0.2,42,23107,0.79,193,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711026960,0.48,2.4,3.9,352,3,1019.5,0.2,42,24330,0.83,202,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027020,1.37,2.86,4.18,344,3,1019.5,0.3,41,25470,0.86,212,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027080,0.85,1.73,3.09,316,3,1019.6,0.3,41,26350,0.89,219,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027140,0.21,1.82,3.67,317,3,1019.6,0.3,41,17859,0.61,148,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027200,0.05,1.35,3.28,332,3,1019.5,0.3,41,14805,0.5,124,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027260,0.01,1.13,2.27,351,3,1019.5,0.3,42,15289,0.52,127,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027320,0.7,1.92,3.87,320,3,1019.5,0.4,41,15138,0.51,126,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027380,0.32,1.71,3.94,319,3,1019.6,0.4,41,13283,0.45,110,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027440,0.94,2.39,3.99,342,3,1019.6,0.4,41,16594,0.56,138,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027500,0.9,1.77,3.81,285,3,1019.5,0.4,41,17193,0.58,143,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027560,0.01,2.05,4.4,338,3,1019.5,0.4,41,16927,0.57,141,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027620,0.61,1.44,2.99,341,3,1019.5,0.4,41,15889,0.54,133,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027680,0.59,1.96,4.02,337,3,1019.5,0.4,41,17870,0.61,149,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027740,0.85,1.84,2.91,343,3,1019.6,0.4,41,19470,0.66,163,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027800,0.54,2.03,3.27,347,3,1019.5,0.4,41,18433,0.63,154,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711027860,0.13,1.43,3.56,312,3,1019.6,0.4,41,12763,0.43,106,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027920,0.06,1.89,3.57,243,3,1019.5,0.5,41,11260,0.38,94,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711027980,0.53,1.91,3.44,336,3,1019.5,0.5,41,12335,0.42,103,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028040,0.85,1.96,2.66,299,3,1019.5,0.5,41,14963,0.51,125,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028100,0.3,1.66,3.32,273,3,1019.5,0.6,41,8135,0.28,68,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028160,0.94,2.02,3.57,345,3,1019.5,0.6,41,7136,0.24,59,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028220,0.07,1.69,3.59,343,3,1019.5,0.6,42,5844,0.2,49,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028280,0.41,1.66,3.09,345,3,1019.5,0.7,41,6879,0.23,57,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028340,0.51,2.42,3.73,338,3,1019.5,0.7,41,9199,0.31,77,0,0,0,0,2.59,1,0,0,0,0,
246921,obs_st,1,1711028400,0.42,1.73,3.58,330,3,1019.5,0.7,40,10913,0.37,91,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028460,0.19,1.42,3.32,322,3,1019.5,0.7,40,12807,0.43,107,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028520,0.65,2.09,3.69,300,3,1019.6,0.7,40,13016,0.44,109,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028580,0.16,1.95,3.44,336,3,1019.6,0.7,40,17925,0.61,149,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028640,0.4,1.75,3.4,345,3,1019.6,0.7,41,15377,0.52,128,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028700,0.66,2.06,3.99,324,3,1019.6,0.7,40,27073,0.92,225,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711028760,0.53,2.29,3.58,327,3,1019.6,0.7,41,29475,1,246,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711028820,0.62,1.58,3.75,287,3,1019.6,0.7,41,31225,1.06,260,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028880,0.06,1.28,2.4,276,3,1019.6,0.7,41,27088,0.92,225,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711028940,0.22,1.03,2.28,311,3,1019.6,0.7,41,17816,0.6,148,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711029000,0.85,2.5,3.87,338,3,1019.6,0.8,40,23294,0.79,194,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711029060,0.55,1.72,4,313,3,1019.6,0.8,40,16693,0.57,139,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711029120,0.11,0.99,2.16,329,3,1019.7,0.8,41,14323,0.49,119,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711029180,1.19,2.44,3.7,345,3,1019.6,0.8,40,14504,0.49,121,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711029240,1.1,2.61,3.93,326,3,1019.7,0.8,40,12303,0.42,103,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029300,0,1.21,4.07,329,3,1019.6,0.8,41,10275,0.35,86,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029360,0.02,1.19,3.43,295,3,1019.6,0.8,40,6350,0.22,53,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029420,0.94,2.28,4.19,338,3,1019.6,0.8,40,5405,0.18,45,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029480,1.49,2.79,4.56,342,3,1019.6,0.8,40,5342,0.18,44,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029540,0.64,2.34,4.38,329,3,1019.6,0.9,40,5263,0.18,44,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029600,0.31,1.48,2.22,347,3,1019.6,0.9,40,5252,0.18,44,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029660,0.64,1.98,3.43,352,3,1019.5,0.9,40,5256,0.18,44,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029720,0.79,1.84,3.85,332,3,1019.5,0.9,40,5261,0.18,44,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029780,0.26,1.61,2.98,339,3,1019.5,1,40,5290,0.18,44,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029840,1.49,2.68,3.79,343,3,1019.5,1,40,5292,0.18,44,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029900,0.56,2.27,3.83,348,3,1019.5,1.1,40,5486,0.19,46,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711029960,1.4,2.8,3.82,353,3,1019.5,1.1,39,6888,0.23,57,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030020,0.93,2.28,3.99,351,3,1019.5,1.1,39,8122,0.28,68,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030080,0.93,1.71,2.57,322,3,1019.5,1.1,39,6127,0.21,51,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030140,0.57,1.96,2.84,356,3,1019.5,1.1,39,5465,0.19,46,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030200,1.43,2.3,3.21,347,3,1019.5,1.1,40,6050,0.21,50,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030260,1.05,2.16,3.8,340,3,1019.6,1.2,40,6237,0.21,52,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030320,1.12,2.17,3.55,297,3,1019.6,1.2,40,8634,0.29,72,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030380,0.13,1,2.19,325,3,1019.6,1.2,40,8593,0.29,72,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030440,0.01,1.51,3.08,313,3,1019.7,1.2,40,6819,0.23,57,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030500,0.07,1.59,3.55,309,3,1019.6,1.3,41,6189,0.21,51,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030560,0.14,1.26,2.21,306,3,1019.5,1.3,41,5429,0.18,45,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030620,0.03,1.37,3.66,340,3,1019.7,1.4,40,5446,0.18,45,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030680,1.32,2.54,3.64,316,3,1019.7,1.5,39,8584,0.29,72,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030740,0.88,1.61,2.41,342,3,1019.6,1.5,39,15285,0.52,127,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030800,0.4,1.97,4.62,336,3,1019.7,1.5,39,24425,0.83,203,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030860,1.21,2.76,5.73,320,3,1019.5,1.5,39,40393,1.37,337,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030920,1.12,2.94,4.2,335,3,1019.6,1.5,39,46524,1.58,388,0,0,0,0,2.63,1,0,0,0,0,
246921,obs_st,1,1711030980,0,1.25,3.1,334,3,1019.6,1.5,39,43081,1.46,359,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711031040,1.15,2.36,3.84,338,3,1019.5,1.5,39,44283,1.5,369,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031100,0.32,2.59,3.84,359,3,1019.5,1.4,39,41813,1.42,348,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031160,0.03,2.75,4.74,346,3,1019.6,1.4,39,42108,1.43,351,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711031220,1.15,2.18,3.51,312,3,1019.6,1.4,40,41053,1.4,342,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031280,0.71,1.67,3.2,230,3,1019.6,1.4,40,29090,0.99,242,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711031340,0,0.89,2.14,281,3,1019.6,1.5,40,28457,0.97,237,0,0,0,0,2.64,1,0,0,0,0,
246921,obs_st,1,1711031400,0.25,1.13,2.06,358,3,1019.5,1.5,40,27758,0.94,232,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031460,0.53,1.27,2.42,330,3,1019.5,1.6,40,33126,1.13,276,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031520,0.37,1.89,3.2,291,3,1019.5,1.7,39,37934,1.29,316,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031580,0.34,1.6,3.32,338,3,1019.4,1.8,40,35707,1.21,298,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031640,0.63,2.02,4.12,306,3,1019.6,1.8,39,42926,1.46,358,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031700,0.09,1.4,2.7,250,3,1019.6,1.8,40,55993,1.9,467,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031760,0.04,1.78,3.1,329,3,1019.5,1.8,40,57174,1.95,476,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711031820,0.23,1.45,3.74,302,3,1019.6,1.8,40,55553,1.89,463,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711031880,0.62,2.35,4.13,272,3,1019.6,1.8,40,42732,1.45,356,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711031940,1.32,2.2,3.7,340,3,1019.6,1.8,41,32793,1.11,273,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711032000,0.94,2.45,3.76,343,3,1019.7,1.8,40,22879,0.78,191,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032060,0.27,2.32,3.99,344,3,1019.7,1.8,41,9056,0.3,75,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711032120,0.94,2.22,3.68,349,3,1019.6,1.8,39,8721,0.29,72,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711032180,1.64,2.76,4.1,344,3,1019.7,1.8,40,9142,0.31,76,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711032240,0.17,1.86,3.33,1,3,1019.7,1.9,40,6294,0.21,52,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711032300,1.01,2.02,3.34,351,3,1019.6,1.9,39,8728,0.29,72,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711032360,1.02,1.95,3.22,297,3,1019.7,1.9,40,23402,0.8,195,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711032420,0.67,2.44,4.81,296,3,1019.7,1.9,39,34546,1.17,288,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032480,0.85,2.49,4.48,260,3,1019.8,1.9,39,36653,1.25,306,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032540,0.05,1.53,3.24,346,3,1019.8,1.9,39,42446,1.44,354,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032600,0.13,1.2,2.47,350,3,1019.8,1.9,40,39034,1.33,325,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032660,0.08,1.59,3.64,281,3,1019.6,1.9,39,39331,1.34,328,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032720,0.17,1.43,2.47,291,3,1019.6,1.9,40,41402,1.41,345,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032780,0.65,1.83,3.28,244,3,1019.6,1.9,40,33562,1.14,279,0,0,0,0,2.65,1,0,0,0,0,
246921,obs_st,1,1711032840,0.74,1.98,3.01,236,3,1019.6,1.9,39,19421,0.66,162,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032900,0.76,1.59,2.9,295,3,1019.6,1.9,39,19209,0.65,160,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711032960,0.88,2.04,3.78,322,3,1019.6,2,40,15943,0.54,133,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711033020,0.57,1.73,2.97,345,3,1019.6,2,40,17791,0.6,148,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711033080,1.1,2.58,3.83,334,3,1019.7,2.1,39,29239,0.99,244,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711033140,0.24,2.44,4.52,349,3,1019.7,2.2,38,31670,1.08,264,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711033200,0.1,2.05,3.89,328,3,1019.7,2.2,39,31869,1.08,265,0,0,0,0,2.66,1,0,0,0,0,
246921,obs_st,1,1711033260,0.3,1.38,3.41,331,3,1019.7,2.2,39,35717,1.21,298,0,0,0,0,2.67,1,0,0,0,0,
246921,obs_st,1,1711033320,0.16,1.18,3.26,335,3,1019.7,2.2,39,35907,1.22,300,0,0,0,0,2.67,1,0,0,0,0,
246921,obs_st,1,1711033380,0.56,2.91,5.41,345,3,1019.7,2.2,38,43056,1.46,359,0,0,0,0,2.67,1,0,0,0,0,
246921,obs_st,1,1711033440,1.18,2.83,4.29,348,3,1019.7,2.2,38,47116,1.6,392,0,0,0,0,2.67,1,0,0,0,0,
246921,obs_st,1,1711033500,0.58,2.35,3.9,338,3,1019.8,2.1,38,52772,1.79,440,0,0,0,0,2.67,1,0,0,0,0,
246921,obs_st,1,1711033560,0.56,2.03,3.37,354,3,1019.6,2.1,38,63180,2.15,527,0,0,0,0,2.67,1,0,0,0,0,
246921,obs_st,1,1711033620,0.45,1.55,2.66,319,3,1019.6,2.1,39,70598,2.4,589,0,0,0,0,2.67,1,0,0,0,0,
246921,obs_st,1,1711033680,0.04,1.32,3.1,318,3,1019.6,2.2,38,72528,2.47,605,0,0,0,0,2.68,1,0,0,0,0,
246921,obs_st,1,1711033740,0.22,1.59,3.34,327,3,1019.6,2.3,38,73039,2.48,609,0,0,0,0,2.68,1,0,0,0,0,
246921,obs_st,1,1711033800,0.21,1.77,4.02,304,3,1019.5,2.3,38,70603,2.4,589,0,0,0,0,2.68,1,0,0,0,0,
246921,obs_st,1,1711033860,0.16,1.57,3.42,334,3,1019.6,2.3,38,53316,1.81,445,0,0,0,0,2.69,1,0,0,0,0,
246921,obs_st,1,1711033920,1.75,3.12,4.45,350,3,1019.5,2.3,38,44154,1.5,368,0,0,0,0,2.68,1,0,0,0,0,
246921,obs_st,1,1711033980,0.03,2.06,4.13,342,3,1019.6,2.3,38,67617,2.3,564,0,0,0,0,2.69,1,0,0,0,0,
246921,obs_st,1,1711034040,1.35,2.24,3.04,338,3,1019.5,2.3,39,70067,2.38,584,0,0,0,0,2.69,1,0,0,0,0,
246921,obs_st,1,1711034100,0.02,1.73,2.99,326,3,1019.6,2.4,39,65887,2.24,549,0,0,0,0,2.7,1,0,0,0,0,
246921,obs_st,1,1711034160,0.68,1.74,3.32,311,3,1019.5,2.4,39,72708,2.47,606,0,0,0,0,2.7,1,0,0,0,0,
246921,obs_st,1,1711034220,1.09,2.73,3.76,347,3,1019.5,2.4,38,68927,2.34,574,0,0,0,0,2.7,1,0,0,0,0,
246921,obs_st,1,1711034280,0.48,1.95,4.12,351,3,1019.5,2.4,39,63714,2.17,531,0,0,0,0,2.71,1,0,0,0,0,
246921,obs_st,1,1711034340,0.54,2.13,3.88,344,3,1019.5,2.4,39,58551,1.99,488,0,0,0,0,2.71,1,0,0,0,0,
246921,obs_st,1,1711034400,0.74,2.24,4.34,347,3,1019.4,2.4,39,64428,2.19,536,0,0,0,0,2.72,1,0,0,0,0,
246921,obs_st,1,1711034460,1.02,2.46,3.53,353,3,1019.5,2.4,38,51885,1.76,432,0,0,0,0,2.73,1,0,0,0,0,
246921,obs_st,1,1711034520,0.67,1.65,3.21,339,3,1019.6,2.4,39,20931,0.71,174,0,0,0,0,2.72,1,0,0,0,0,
246921,obs_st,1,1711034580,0.81,1.83,2.73,312,3,1019.5,2.4,39,42644,1.45,355,0,0,0,0,2.72,1,0,0,0,0,
246921,obs_st,1,1711034640,0.66,1.99,3.3,241,3,1019.5,2.4,39,61342,2.08,511,0,0,0,0,2.73,1,0,0,0,0,
246921,obs_st,1,1711034700,0.75,1.65,2.46,265,3,1019.5,2.5,39,59315,2.01,494,0,0,0,0,2.74,1,0,0,0,0,
246921,obs_st,1,1711034760,1.54,2.79,4.09,342,3,1019.5,2.5,38,56715,1.93,473,0,0,0,0,2.75,1,0,0,0,0,
246921,obs_st,1,1711034820,0.06,1.44,2.64,352,3,1019.5,2.4,39,59559,2.02,497,0,0,0,0,2.76,1,0,0,0,0,
246921,obs_st,1,1711034880,0.16,1.56,2.86,338,3,1019.6,2.4,39,60973,2.07,508,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711034940,0.59,1.94,3.63,234,3,1019.5,2.5,39,51774,1.76,431,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711035000,0,1,2.25,255,3,1019.6,2.5,39,51024,1.73,425,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035060,0.12,1.83,4.36,285,3,1019.6,2.5,39,42597,1.45,355,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711035120,0.64,1.89,3.78,280,3,1019.7,2.5,38,16148,0.55,134,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711035180,0.83,1.65,2.87,297,3,1019.7,2.5,39,20550,0.7,171,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711035240,0.42,2,3.95,344,3,1019.7,2.6,38,43700,1.48,364,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035300,0.63,1.88,3.16,1,3,1019.7,2.6,38,51903,1.76,432,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035360,1.81,2.34,3.41,345,3,1019.6,2.7,38,57574,1.96,480,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035420,0.92,1.57,2.51,336,3,1019.6,2.7,38,53412,1.82,445,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035480,0.07,1.15,1.97,234,3,1019.6,2.7,39,45423,1.54,378,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035540,0.41,1.31,2.06,250,3,1019.6,2.7,38,42707,1.45,356,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035600,0.11,1.66,3.83,316,3,1019.6,2.8,39,46825,1.59,391,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035660,1.12,2.59,4.22,305,3,1019.7,2.8,37,50978,1.73,425,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035720,0.88,2.02,3.9,302,3,1019.7,2.8,38,41372,1.41,345,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035780,0.3,1.63,3.24,282,3,1019.7,2.8,39,40452,1.38,337,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035840,0.09,2.08,3.99,252,3,1019.7,2.8,38,26217,0.89,218,0,0,0,0,2.79,1,0,0,0,0,
